order_id,item_id,product_id,quantity,list_price,discount,source,timestamp_saved
848,4,41,2,1469.99,0.07,DB,2024-04-30 13:51:09.215030
849,1,109,1,416.99,0.2,DB,2024-04-30 13:51:09.215030
850,1,101,2,339.99,0.07,DB,2024-04-30 13:51:09.215030
850,2,5,2,1320.99,0.07,DB,2024-04-30 13:51:09.215030
850,3,37,1,379.99,0.07,DB,2024-04-30 13:51:09.215030
851,1,30,1,999.99,0.2,DB,2024-04-30 13:51:09.215030
851,2,93,1,209.99,0.05,DB,2024-04-30 13:51:09.215030
852,1,46,2,1409.99,0.07,DB,2024-04-30 13:51:09.215030
853,1,99,1,299.99,0.05,DB,2024-04-30 13:51:09.215030
853,2,58,2,4999.99,0.2,DB,2024-04-30 13:51:09.215030
853,3,42,2,2299.99,0.2,DB,2024-04-30 13:51:09.215030
853,4,45,1,869.99,0.2,DB,2024-04-30 13:51:09.215030
853,5,6,1,469.99,0.05,DB,2024-04-30 13:51:09.215030
854,1,87,1,189.99,0.1,DB,2024-04-30 13:51:09.215030
855,1,18,1,449.0,0.1,DB,2024-04-30 13:51:09.215030
855,2,93,2,209.99,0.2,DB,2024-04-30 13:51:09.215030
855,3,89,1,209.99,0.2,DB,2024-04-30 13:51:09.215030
856,1,38,2,549.99,0.05,DB,2024-04-30 13:51:09.215030
857,1,29,1,999.99,0.2,DB,2024-04-30 13:51:09.215030
858,1,45,2,869.99,0.2,DB,2024-04-30 13:51:09.215030
858,2,5,1,1320.99,0.2,DB,2024-04-30 13:51:09.215030
858,3,14,1,269.99,0.07,DB,2024-04-30 13:51:09.215030
858,4,73,2,749.99,0.07,DB,2024-04-30 13:51:09.215030
859,1,38,2,549.99,0.07,DB,2024-04-30 13:51:09.215030
859,2,13,1,269.99,0.1,DB,2024-04-30 13:51:09.215030
859,3,14,2,269.99,0.1,DB,2024-04-30 13:51:09.215030
859,4,71,2,416.99,0.1,DB,2024-04-30 13:51:09.215030
859,5,36,2,832.99,0.1,DB,2024-04-30 13:51:09.215030
860,1,6,1,469.99,0.05,DB,2024-04-30 13:51:09.215030
860,2,24,2,549.99,0.2,DB,2024-04-30 13:51:09.215030
860,3,25,1,499.99,0.2,DB,2024-04-30 13:51:09.215030
860,4,58,2,4999.99,0.07,DB,2024-04-30 13:51:09.215030
860,5,95,2,299.99,0.05,DB,2024-04-30 13:51:09.215030
861,1,14,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
861,2,62,1,3499.99,0.2,DB,2024-04-30 13:51:09.215030
862,1,85,1,329.99,0.05,DB,2024-04-30 13:51:09.215030
862,2,99,1,299.99,0.2,DB,2024-04-30 13:51:09.215030
862,3,49,2,3499.99,0.07,DB,2024-04-30 13:51:09.215030
863,1,93,2,209.99,0.1,DB,2024-04-30 13:51:09.215030
864,1,37,1,379.99,0.1,DB,2024-04-30 13:51:09.215030
864,2,65,2,346.99,0.05,DB,2024-04-30 13:51:09.215030
864,3,13,1,269.99,0.2,DB,2024-04-30 13:51:09.215030
865,1,109,2,416.99,0.1,DB,2024-04-30 13:51:09.215030
865,2,34,1,469.99,0.05,DB,2024-04-30 13:51:09.215030
866,1,88,1,189.99,0.2,DB,2024-04-30 13:51:09.215030
866,2,67,2,250.99,0.07,DB,2024-04-30 13:51:09.215030
866,3,80,1,761.99,0.07,DB,2024-04-30 13:51:09.215030
866,4,13,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
867,1,101,1,339.99,0.05,DB,2024-04-30 13:51:09.215030
868,1,46,1,1409.99,0.07,DB,2024-04-30 13:51:09.215030
869,1,7,1,3999.99,0.2,DB,2024-04-30 13:51:09.215030
869,2,106,2,449.99,0.05,DB,2024-04-30 13:51:09.215030
869,3,33,1,469.99,0.05,DB,2024-04-30 13:51:09.215030
869,4,55,2,2699.99,0.05,DB,2024-04-30 13:51:09.215030
869,5,65,2,346.99,0.2,DB,2024-04-30 13:51:09.215030
870,1,63,1,3499.99,0.07,DB,2024-04-30 13:51:09.215030
871,1,106,1,449.99,0.2,DB,2024-04-30 13:51:09.215030
871,2,38,1,549.99,0.1,DB,2024-04-30 13:51:09.215030
871,3,30,2,999.99,0.2,DB,2024-04-30 13:51:09.215030
871,4,107,2,416.99,0.05,DB,2024-04-30 13:51:09.215030
872,1,62,2,3499.99,0.07,DB,2024-04-30 13:51:09.215030
872,2,53,1,749.99,0.1,DB,2024-04-30 13:51:09.215030
873,1,32,2,469.99,0.1,DB,2024-04-30 13:51:09.215030
874,1,56,1,5499.99,0.05,DB,2024-04-30 13:51:09.215030
874,2,27,2,999.99,0.05,DB,2024-04-30 13:51:09.215030
874,3,73,1,749.99,0.1,DB,2024-04-30 13:51:09.215030
874,4,77,2,799.99,0.07,DB,2024-04-30 13:51:09.215030
875,1,5,2,1320.99,0.1,DB,2024-04-30 13:51:09.215030
875,2,15,2,529.99,0.05,DB,2024-04-30 13:51:09.215030
875,3,14,1,269.99,0.07,DB,2024-04-30 13:51:09.215030
875,4,111,1,470.99,0.2,DB,2024-04-30 13:51:09.215030
876,1,17,2,429.0,0.2,DB,2024-04-30 13:51:09.215030
876,2,66,2,250.99,0.2,DB,2024-04-30 13:51:09.215030
876,3,96,1,349.99,0.07,DB,2024-04-30 13:51:09.215030
876,4,107,2,416.99,0.05,DB,2024-04-30 13:51:09.215030
877,1,73,1,749.99,0.07,DB,2024-04-30 13:51:09.215030
877,2,103,1,551.99,0.1,DB,2024-04-30 13:51:09.215030
878,1,103,1,551.99,0.2,DB,2024-04-30 13:51:09.215030
878,2,13,1,269.99,0.1,DB,2024-04-30 13:51:09.215030
878,3,6,2,469.99,0.2,DB,2024-04-30 13:51:09.215030
878,4,18,2,449.0,0.05,DB,2024-04-30 13:51:09.215030
879,1,100,2,489.99,0.2,DB,2024-04-30 13:51:09.215030
879,2,2,2,749.99,0.07,DB,2024-04-30 13:51:09.215030
879,3,83,2,149.99,0.2,DB,2024-04-30 13:51:09.215030
879,4,82,1,659.99,0.07,DB,2024-04-30 13:51:09.215030
880,1,28,2,2499.99,0.2,DB,2024-04-30 13:51:09.215030
880,2,95,1,299.99,0.1,DB,2024-04-30 13:51:09.215030
880,3,5,1,1320.99,0.07,DB,2024-04-30 13:51:09.215030
880,4,26,1,599.99,0.1,DB,2024-04-30 13:51:09.215030
880,5,66,1,250.99,0.2,DB,2024-04-30 13:51:09.215030
881,1,98,1,489.99,0.07,DB,2024-04-30 13:51:09.215030
881,2,50,1,5999.99,0.2,DB,2024-04-30 13:51:09.215030
881,3,64,2,489.99,0.05,DB,2024-04-30 13:51:09.215030
881,4,67,1,250.99,0.1,DB,2024-04-30 13:51:09.215030
882,1,63,2,3499.99,0.07,DB,2024-04-30 13:51:09.215030
882,2,108,2,449.99,0.2,DB,2024-04-30 13:51:09.215030
882,3,57,2,1999.99,0.07,DB,2024-04-30 13:51:09.215030
883,1,44,1,539.99,0.05,DB,2024-04-30 13:51:09.215030
883,2,5,2,1320.99,0.05,DB,2024-04-30 13:51:09.215030
884,1,49,2,3499.99,0.05,DB,2024-04-30 13:51:09.215030
884,2,69,2,416.99,0.07,DB,2024-04-30 13:51:09.215030
884,3,46,2,1409.99,0.2,DB,2024-04-30 13:51:09.215030
884,4,10,1,1549.0,0.1,DB,2024-04-30 13:51:09.215030
884,5,21,2,269.99,0.05,DB,2024-04-30 13:51:09.215030
885,1,106,1,449.99,0.07,DB,2024-04-30 13:51:09.215030
885,2,43,1,5299.99,0.1,DB,2024-04-30 13:51:09.215030
886,1,47,1,5299.99,0.05,DB,2024-04-30 13:51:09.215030
886,2,30,1,999.99,0.05,DB,2024-04-30 13:51:09.215030
887,1,50,2,5999.99,0.05,DB,2024-04-30 13:51:09.215030
887,2,70,1,659.99,0.1,DB,2024-04-30 13:51:09.215030
888,1,33,2,469.99,0.1,DB,2024-04-30 13:51:09.215030
888,2,26,2,599.99,0.2,DB,2024-04-30 13:51:09.215030
889,1,12,2,549.99,0.1,DB,2024-04-30 13:51:09.215030
890,1,16,2,599.99,0.1,DB,2024-04-30 13:51:09.215030
890,2,105,2,533.99,0.1,DB,2024-04-30 13:51:09.215030
890,3,52,1,875.99,0.05,DB,2024-04-30 13:51:09.215030
890,4,67,1,250.99,0.1,DB,2024-04-30 13:51:09.215030
890,5,65,2,346.99,0.1,DB,2024-04-30 13:51:09.215030
891,1,107,2,416.99,0.1,DB,2024-04-30 13:51:09.215030
891,2,32,1,469.99,0.05,DB,2024-04-30 13:51:09.215030
891,3,35,2,832.99,0.1,DB,2024-04-30 13:51:09.215030
891,4,50,1,5999.99,0.1,DB,2024-04-30 13:51:09.215030
892,1,36,1,832.99,0.1,DB,2024-04-30 13:51:09.215030
892,2,9,2,2999.99,0.2,DB,2024-04-30 13:51:09.215030
892,3,50,2,5999.99,0.07,DB,2024-04-30 13:51:09.215030
892,4,88,1,189.99,0.05,DB,2024-04-30 13:51:09.215030
893,1,67,2,250.99,0.05,DB,2024-04-30 13:51:09.215030
893,2,45,1,869.99,0.07,DB,2024-04-30 13:51:09.215030
894,1,101,2,339.99,0.2,DB,2024-04-30 13:51:09.215030
895,1,106,1,449.99,0.07,DB,2024-04-30 13:51:09.215030
896,1,91,2,349.99,0.05,DB,2024-04-30 13:51:09.215030
896,2,10,1,1549.0,0.05,DB,2024-04-30 13:51:09.215030
897,1,105,1,533.99,0.05,DB,2024-04-30 13:51:09.215030
897,2,96,1,349.99,0.05,DB,2024-04-30 13:51:09.215030
898,1,45,2,869.99,0.2,DB,2024-04-30 13:51:09.215030
898,2,16,1,599.99,0.07,DB,2024-04-30 13:51:09.215030
898,3,57,2,1999.99,0.2,DB,2024-04-30 13:51:09.215030
898,4,69,2,416.99,0.07,DB,2024-04-30 13:51:09.215030
899,1,59,2,2599.99,0.1,DB,2024-04-30 13:51:09.215030
899,2,17,1,429.0,0.1,DB,2024-04-30 13:51:09.215030
899,3,6,1,469.99,0.2,DB,2024-04-30 13:51:09.215030
900,1,26,2,599.99,0.05,DB,2024-04-30 13:51:09.215030
900,2,108,1,449.99,0.07,DB,2024-04-30 13:51:09.215030
900,3,89,1,209.99,0.2,DB,2024-04-30 13:51:09.215030
900,4,61,2,4999.99,0.05,DB,2024-04-30 13:51:09.215030
900,5,28,2,2499.99,0.07,DB,2024-04-30 13:51:09.215030
901,1,50,1,5999.99,0.2,DB,2024-04-30 13:51:09.215030
901,2,43,1,5299.99,0.07,DB,2024-04-30 13:51:09.215030
902,1,38,2,549.99,0.07,DB,2024-04-30 13:51:09.215030
902,2,92,1,209.99,0.07,DB,2024-04-30 13:51:09.215030
902,3,12,1,549.99,0.2,DB,2024-04-30 13:51:09.215030
902,4,76,2,299.99,0.05,DB,2024-04-30 13:51:09.215030
903,1,31,2,1632.99,0.07,DB,2024-04-30 13:51:09.215030
903,2,48,2,1499.99,0.05,DB,2024-04-30 13:51:09.215030
904,1,36,2,832.99,0.1,DB,2024-04-30 13:51:09.215030
904,2,51,2,6499.99,0.07,DB,2024-04-30 13:51:09.215030
904,3,92,2,209.99,0.2,DB,2024-04-30 13:51:09.215030
904,4,13,1,269.99,0.2,DB,2024-04-30 13:51:09.215030
905,1,67,1,250.99,0.1,DB,2024-04-30 13:51:09.215030
905,2,62,2,3499.99,0.05,DB,2024-04-30 13:51:09.215030
905,3,42,2,2299.99,0.2,DB,2024-04-30 13:51:09.215030
905,4,20,1,599.99,0.2,DB,2024-04-30 13:51:09.215030
906,1,23,2,299.99,0.2,DB,2024-04-30 13:51:09.215030
906,2,28,2,2499.99,0.07,DB,2024-04-30 13:51:09.215030
906,3,46,1,1409.99,0.05,DB,2024-04-30 13:51:09.215030
906,4,102,2,489.99,0.1,DB,2024-04-30 13:51:09.215030
906,5,22,2,269.99,0.2,DB,2024-04-30 13:51:09.215030
907,1,84,2,109.99,0.07,DB,2024-04-30 13:51:09.215030
907,2,65,1,346.99,0.07,DB,2024-04-30 13:51:09.215030
908,1,41,1,1469.99,0.2,DB,2024-04-30 13:51:09.215030
908,2,94,1,249.99,0.1,DB,2024-04-30 13:51:09.215030
908,3,102,2,489.99,0.1,DB,2024-04-30 13:51:09.215030
909,1,5,1,1320.99,0.2,DB,2024-04-30 13:51:09.215030
910,1,23,1,299.99,0.1,DB,2024-04-30 13:51:09.215030
911,1,66,2,250.99,0.05,DB,2024-04-30 13:51:09.215030
911,2,106,1,449.99,0.05,DB,2024-04-30 13:51:09.215030
911,3,91,2,349.99,0.05,DB,2024-04-30 13:51:09.215030
911,4,49,1,3499.99,0.2,DB,2024-04-30 13:51:09.215030
912,1,22,2,269.99,0.2,DB,2024-04-30 13:51:09.215030
912,2,71,2,416.99,0.05,DB,2024-04-30 13:51:09.215030
912,3,101,1,339.99,0.05,DB,2024-04-30 13:51:09.215030
912,4,2,2,749.99,0.2,DB,2024-04-30 13:51:09.215030
913,1,90,2,209.99,0.1,DB,2024-04-30 13:51:09.215030
913,2,24,2,549.99,0.05,DB,2024-04-30 13:51:09.215030
914,1,38,1,549.99,0.07,DB,2024-04-30 13:51:09.215030
914,2,20,2,599.99,0.2,DB,2024-04-30 13:51:09.215030
914,3,106,1,449.99,0.05,DB,2024-04-30 13:51:09.215030
914,4,46,1,1409.99,0.1,DB,2024-04-30 13:51:09.215030
915,1,64,1,489.99,0.05,DB,2024-04-30 13:51:09.215030
915,2,48,1,1499.99,0.07,DB,2024-04-30 13:51:09.215030
915,3,42,1,2299.99,0.2,DB,2024-04-30 13:51:09.215030
915,4,2,1,749.99,0.07,DB,2024-04-30 13:51:09.215030
916,1,92,1,209.99,0.2,DB,2024-04-30 13:51:09.215030
917,1,41,1,1469.99,0.07,DB,2024-04-30 13:51:09.215030
918,1,91,1,349.99,0.2,DB,2024-04-30 13:51:09.215030
918,2,31,1,1632.99,0.1,DB,2024-04-30 13:51:09.215030
918,3,4,2,2899.99,0.07,DB,2024-04-30 13:51:09.215030
919,1,7,1,3999.99,0.07,DB,2024-04-30 13:51:09.215030
919,2,44,1,539.99,0.1,DB,2024-04-30 13:51:09.215030
920,1,76,1,299.99,0.05,DB,2024-04-30 13:51:09.215030
920,2,39,2,1499.99,0.07,DB,2024-04-30 13:51:09.215030
920,3,78,1,647.99,0.05,DB,2024-04-30 13:51:09.215030
920,4,80,2,761.99,0.07,DB,2024-04-30 13:51:09.215030
921,1,77,1,799.99,0.2,DB,2024-04-30 13:51:09.215030
921,2,75,2,599.99,0.07,DB,2024-04-30 13:51:09.215030
921,3,48,1,1499.99,0.1,DB,2024-04-30 13:51:09.215030
922,1,68,1,449.99,0.2,DB,2024-04-30 13:51:09.215030
922,2,73,1,749.99,0.2,DB,2024-04-30 13:51:09.215030
922,3,86,1,149.99,0.1,DB,2024-04-30 13:51:09.215030
923,1,74,2,439.99,0.05,DB,2024-04-30 13:51:09.215030
923,2,6,1,469.99,0.1,DB,2024-04-30 13:51:09.215030
924,1,97,2,349.99,0.2,DB,2024-04-30 13:51:09.215030
924,2,36,1,832.99,0.2,DB,2024-04-30 13:51:09.215030
925,1,97,1,349.99,0.07,DB,2024-04-30 13:51:09.215030
925,2,62,2,3499.99,0.2,DB,2024-04-30 13:51:09.215030
926,1,37,2,379.99,0.2,DB,2024-04-30 13:51:09.215030
927,1,74,2,439.99,0.1,DB,2024-04-30 13:51:09.215030
927,2,16,2,599.99,0.2,DB,2024-04-30 13:51:09.215030
927,3,50,1,5999.99,0.1,DB,2024-04-30 13:51:09.215030
927,4,3,1,999.99,0.1,DB,2024-04-30 13:51:09.215030
927,5,43,1,5299.99,0.07,DB,2024-04-30 13:51:09.215030
928,1,71,2,416.99,0.05,DB,2024-04-30 13:51:09.215030
928,2,83,1,149.99,0.2,DB,2024-04-30 13:51:09.215030
929,1,82,1,659.99,0.2,DB,2024-04-30 13:51:09.215030
929,2,63,2,3499.99,0.1,DB,2024-04-30 13:51:09.215030
929,3,24,1,549.99,0.05,DB,2024-04-30 13:51:09.215030
930,1,56,2,5499.99,0.07,DB,2024-04-30 13:51:09.215030
930,2,82,1,659.99,0.07,DB,2024-04-30 13:51:09.215030
930,3,60,1,1559.99,0.1,DB,2024-04-30 13:51:09.215030
930,4,65,2,346.99,0.05,DB,2024-04-30 13:51:09.215030
930,5,51,2,6499.99,0.1,DB,2024-04-30 13:51:09.215030
931,1,49,2,3499.99,0.07,DB,2024-04-30 13:51:09.215030
931,2,76,1,299.99,0.2,DB,2024-04-30 13:51:09.215030
932,1,74,1,439.99,0.05,DB,2024-04-30 13:51:09.215030
933,1,77,1,799.99,0.07,DB,2024-04-30 13:51:09.215030
933,2,21,1,269.99,0.2,DB,2024-04-30 13:51:09.215030
933,3,75,2,599.99,0.05,DB,2024-04-30 13:51:09.215030
934,1,35,2,832.99,0.05,DB,2024-04-30 13:51:09.215030
934,2,48,1,1499.99,0.05,DB,2024-04-30 13:51:09.215030
934,3,18,1,449.0,0.1,DB,2024-04-30 13:51:09.215030
934,4,61,1,4999.99,0.07,DB,2024-04-30 13:51:09.215030
934,5,56,2,5499.99,0.2,DB,2024-04-30 13:51:09.215030
935,1,65,2,346.99,0.2,DB,2024-04-30 13:51:09.215030
935,2,76,2,299.99,0.07,DB,2024-04-30 13:51:09.215030
935,3,6,1,469.99,0.07,DB,2024-04-30 13:51:09.215030
935,4,38,1,549.99,0.07,DB,2024-04-30 13:51:09.215030
936,1,70,1,659.99,0.1,DB,2024-04-30 13:51:09.215030
936,2,44,1,539.99,0.07,DB,2024-04-30 13:51:09.215030
937,1,108,2,449.99,0.1,DB,2024-04-30 13:51:09.215030
937,2,51,2,6499.99,0.07,DB,2024-04-30 13:51:09.215030
937,3,58,2,4999.99,0.07,DB,2024-04-30 13:51:09.215030
937,4,28,2,2499.99,0.07,DB,2024-04-30 13:51:09.215030
937,5,66,1,250.99,0.2,DB,2024-04-30 13:51:09.215030
938,1,4,1,2899.99,0.05,DB,2024-04-30 13:51:09.215030
938,2,13,1,269.99,0.05,DB,2024-04-30 13:51:09.215030
939,1,5,1,1320.99,0.1,DB,2024-04-30 13:51:09.215030
939,2,107,2,416.99,0.2,DB,2024-04-30 13:51:09.215030
940,1,75,2,599.99,0.2,DB,2024-04-30 13:51:09.215030
941,1,25,1,499.99,0.1,DB,2024-04-30 13:51:09.215030
941,2,102,2,489.99,0.05,DB,2024-04-30 13:51:09.215030
941,3,11,2,1680.99,0.07,DB,2024-04-30 13:51:09.215030
942,1,98,2,489.99,0.05,DB,2024-04-30 13:51:09.215030
942,2,110,2,470.99,0.1,DB,2024-04-30 13:51:09.215030
942,3,35,2,832.99,0.07,DB,2024-04-30 13:51:09.215030
942,4,103,1,551.99,0.05,DB,2024-04-30 13:51:09.215030
942,5,100,1,489.99,0.05,DB,2024-04-30 13:51:09.215030
943,1,25,1,499.99,0.2,DB,2024-04-30 13:51:09.215030
943,2,82,1,659.99,0.2,DB,2024-04-30 13:51:09.215030
944,1,29,2,999.99,0.07,DB,2024-04-30 13:51:09.215030
944,2,16,2,599.99,0.1,DB,2024-04-30 13:51:09.215030
944,3,70,2,659.99,0.2,DB,2024-04-30 13:51:09.215030
944,4,85,2,329.99,0.2,DB,2024-04-30 13:51:09.215030
944,5,69,2,416.99,0.07,DB,2024-04-30 13:51:09.215030
945,1,105,1,533.99,0.05,DB,2024-04-30 13:51:09.215030
945,2,94,2,249.99,0.2,DB,2024-04-30 13:51:09.215030
945,3,34,2,469.99,0.05,DB,2024-04-30 13:51:09.215030
945,4,44,2,539.99,0.1,DB,2024-04-30 13:51:09.215030
945,5,50,2,5999.99,0.05,DB,2024-04-30 13:51:09.215030
946,1,7,1,3999.99,0.1,DB,2024-04-30 13:51:09.215030
946,2,85,2,329.99,0.2,DB,2024-04-30 13:51:09.215030
946,3,62,1,3499.99,0.05,DB,2024-04-30 13:51:09.215030
946,4,22,2,269.99,0.2,DB,2024-04-30 13:51:09.215030
946,5,56,2,5499.99,0.07,DB,2024-04-30 13:51:09.215030
947,1,32,1,469.99,0.05,DB,2024-04-30 13:51:09.215030
947,2,42,2,2299.99,0.07,DB,2024-04-30 13:51:09.215030
947,3,44,1,539.99,0.07,DB,2024-04-30 13:51:09.215030
948,1,23,2,299.99,0.2,DB,2024-04-30 13:51:09.215030
948,2,20,2,599.99,0.1,DB,2024-04-30 13:51:09.215030
948,3,101,1,339.99,0.2,DB,2024-04-30 13:51:09.215030
948,4,92,2,209.99,0.2,DB,2024-04-30 13:51:09.215030
948,5,72,2,619.99,0.2,DB,2024-04-30 13:51:09.215030
945,5,50,2,5999.99,0.05,DB,2024-04-30 13:51:09.215030
946,1,7,1,3999.99,0.1,DB,2024-04-30 13:51:09.215030
946,2,85,2,329.99,0.2,DB,2024-04-30 13:51:09.215030
946,3,62,1,3499.99,0.05,DB,2024-04-30 13:51:09.215030
946,4,22,2,269.99,0.2,DB,2024-04-30 13:51:09.215030
946,5,56,2,5499.99,0.07,DB,2024-04-30 13:51:09.215030
947,1,32,1,469.99,0.05,DB,2024-04-30 13:51:09.215030
947,2,42,2,2299.99,0.07,DB,2024-04-30 13:51:09.215030
947,3,44,1,539.99,0.07,DB,2024-04-30 13:51:09.215030
948,1,23,2,299.99,0.2,DB,2024-04-30 13:51:09.215030
948,2,20,2,599.99,0.1,DB,2024-04-30 13:51:09.215030
948,3,101,1,339.99,0.2,DB,2024-04-30 13:51:09.215030
948,4,92,2,209.99,0.2,DB,2024-04-30 13:51:09.215030
948,5,72,2,619.99,0.2,DB,2024-04-30 13:51:09.215030
949,1,9,2,2999.99,0.1,DB,2024-04-30 13:51:09.215030
949,2,55,2,2699.99,0.05,DB,2024-04-30 13:51:09.215030
950,1,56,1,5499.99,0.05,DB,2024-04-30 13:51:09.215030
951,1,59,1,2599.99,0.1,DB,2024-04-30 13:51:09.215030
951,2,43,2,5299.99,0.1,DB,2024-04-30 13:51:09.215030
951,3,62,2,3499.99,0.2,DB,2024-04-30 13:51:09.215030
952,1,20,2,599.99,0.07,DB,2024-04-30 13:51:09.215030
952,2,57,1,1999.99,0.05,DB,2024-04-30 13:51:09.215030
953,1,23,2,299.99,0.07,DB,2024-04-30 13:51:09.215030
954,1,4,2,2899.99,0.1,DB,2024-04-30 13:51:09.215030
955,1,43,1,5299.99,0.1,DB,2024-04-30 13:51:09.215030
955,2,31,2,1632.99,0.07,DB,2024-04-30 13:51:09.215030
955,3,96,1,349.99,0.05,DB,2024-04-30 13:51:09.215030
955,4,63,1,3499.99,0.2,DB,2024-04-30 13:51:09.215030
955,5,88,1,189.99,0.05,DB,2024-04-30 13:51:09.215030
956,1,76,2,299.99,0.1,DB,2024-04-30 13:51:09.215030
956,2,23,1,299.99,0.2,DB,2024-04-30 13:51:09.215030
956,3,73,2,749.99,0.1,DB,2024-04-30 13:51:09.215030
956,4,13,2,269.99,0.2,DB,2024-04-30 13:51:09.215030
956,5,79,2,402.99,0.1,DB,2024-04-30 13:51:09.215030
957,1,108,2,449.99,0.05,DB,2024-04-30 13:51:09.215030
957,2,14,2,269.99,0.07,DB,2024-04-30 13:51:09.215030
957,3,70,2,659.99,0.05,DB,2024-04-30 13:51:09.215030
957,4,66,1,250.99,0.07,DB,2024-04-30 13:51:09.215030
957,5,111,1,470.99,0.05,DB,2024-04-30 13:51:09.215030
958,1,51,1,6499.99,0.1,DB,2024-04-30 13:51:09.215030
958,2,76,1,299.99,0.2,DB,2024-04-30 13:51:09.215030
959,1,15,1,529.99,0.2,DB,2024-04-30 13:51:09.215030
959,2,72,1,619.99,0.1,DB,2024-04-30 13:51:09.215030
959,3,41,1,1469.99,0.05,DB,2024-04-30 13:51:09.215030
959,4,65,1,346.99,0.07,DB,2024-04-30 13:51:09.215030
960,1,73,2,749.99,0.05,DB,2024-04-30 13:51:09.215030
960,2,52,1,875.99,0.1,DB,2024-04-30 13:51:09.215030
960,3,48,2,1499.99,0.05,DB,2024-04-30 13:51:09.215030
960,4,83,2,149.99,0.1,DB,2024-04-30 13:51:09.215030
961,1,105,1,533.99,0.1,DB,2024-04-30 13:51:09.215030
961,2,47,2,5299.99,0.2,DB,2024-04-30 13:51:09.215030
961,3,65,2,346.99,0.07,DB,2024-04-30 13:51:09.215030
962,1,65,2,346.99,0.07,DB,2024-04-30 13:51:09.215030
962,2,64,2,489.99,0.07,DB,2024-04-30 13:51:09.215030
963,1,4,1,2899.99,0.07,DB,2024-04-30 13:51:09.215030
964,1,90,1,209.99,0.2,DB,2024-04-30 13:51:09.215030
964,2,74,1,439.99,0.2,DB,2024-04-30 13:51:09.215030
965,1,90,2,209.99,0.1,DB,2024-04-30 13:51:09.215030
966,1,88,1,189.99,0.05,DB,2024-04-30 13:51:09.215030
966,2,73,1,749.99,0.07,DB,2024-04-30 13:51:09.215030
967,1,66,1,250.99,0.2,DB,2024-04-30 13:51:09.215030
967,2,77,2,799.99,0.05,DB,2024-04-30 13:51:09.215030
967,3,87,1,189.99,0.1,DB,2024-04-30 13:51:09.215030
967,4,103,1,551.99,0.2,DB,2024-04-30 13:51:09.215030
968,1,87,1,189.99,0.2,DB,2024-04-30 13:51:09.215030
968,2,61,2,4999.99,0.05,DB,2024-04-30 13:51:09.215030
968,3,10,2,1549.0,0.05,DB,2024-04-30 13:51:09.215030
969,1,74,1,439.99,0.2,DB,2024-04-30 13:51:09.215030
969,2,36,1,832.99,0.1,DB,2024-04-30 13:51:09.215030
970,1,85,1,329.99,0.1,DB,2024-04-30 13:51:09.215030
970,2,48,2,1499.99,0.1,DB,2024-04-30 13:51:09.215030
970,3,54,2,3199.99,0.1,DB,2024-04-30 13:51:09.215030
970,4,68,1,449.99,0.1,DB,2024-04-30 13:51:09.215030
971,1,70,2,659.99,0.05,DB,2024-04-30 13:51:09.215030
971,2,65,2,346.99,0.07,DB,2024-04-30 13:51:09.215030
971,3,8,2,1799.99,0.05,DB,2024-04-30 13:51:09.215030
971,4,12,2,549.99,0.07,DB,2024-04-30 13:51:09.215030
971,5,38,1,549.99,0.2,DB,2024-04-30 13:51:09.215030
972,1,100,1,489.99,0.2,DB,2024-04-30 13:51:09.215030
972,2,63,1,3499.99,0.07,DB,2024-04-30 13:51:09.215030
973,1,4,2,2899.99,0.1,DB,2024-04-30 13:51:09.215030
973,2,28,2,2499.99,0.1,DB,2024-04-30 13:51:09.215030
973,3,47,2,5299.99,0.05,DB,2024-04-30 13:51:09.215030
973,4,71,1,416.99,0.07,DB,2024-04-30 13:51:09.215030
974,1,33,2,469.99,0.1,DB,2024-04-30 13:51:09.215030
974,2,22,2,269.99,0.2,DB,2024-04-30 13:51:09.215030
975,1,110,2,470.99,0.2,DB,2024-04-30 13:51:09.215030
976,1,26,2,599.99,0.1,DB,2024-04-30 13:51:09.215030
976,2,39,1,1499.99,0.07,DB,2024-04-30 13:51:09.215030
977,1,52,2,875.99,0.1,DB,2024-04-30 13:51:09.215030
977,2,69,2,416.99,0.05,DB,2024-04-30 13:51:09.215030
977,3,27,1,999.99,0.05,DB,2024-04-30 13:51:09.215030
977,4,80,2,761.99,0.05,DB,2024-04-30 13:51:09.215030
978,1,106,2,449.99,0.05,DB,2024-04-30 13:51:09.215030
978,2,25,2,499.99,0.2,DB,2024-04-30 13:51:09.215030
978,3,108,2,449.99,0.05,DB,2024-04-30 13:51:09.215030
979,1,55,1,2699.99,0.05,DB,2024-04-30 13:51:09.215030
979,2,71,2,416.99,0.2,DB,2024-04-30 13:51:09.215030
979,3,12,2,549.99,0.1,DB,2024-04-30 13:51:09.215030
979,4,52,1,875.99,0.2,DB,2024-04-30 13:51:09.215030
980,1,49,2,3499.99,0.2,DB,2024-04-30 13:51:09.215030
980,2,9,1,2999.99,0.1,DB,2024-04-30 13:51:09.215030
980,3,64,1,489.99,0.1,DB,2024-04-30 13:51:09.215030
981,1,35,1,832.99,0.1,DB,2024-04-30 13:51:09.215030
