order_id,item_id,product_id,quantity,list_price_x,discount,source_x,timestamp_saved_x,EGP,list_price_egp,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source_x,timestamp_saved_y,late_delivery,latency_days,weekend,product_name,brand_id,category_id,model_year,list_price_y,source_y,timestamp_saved
486,1,9,1,2999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,709,4,2016-10-06,2016-10-08,2016-10-09,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
491,1,9,2,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1048,4,2016-10-08,2016-10-10,2016-10-11,1,2,DB,2024-04-30 13:51:08.897597,True,1.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
495,2,9,1,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,712,4,2016-10-10,2016-10-12,2016-10-13,1,3,DB,2024-04-30 13:51:08.897597,True,1.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
524,3,9,1,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,569,4,2016-10-25,2016-10-26,2016-10-27,1,2,DB,2024-04-30 13:51:08.897597,True,1.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
525,1,9,2,2999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1315,4,2016-10-26,2016-10-28,2016-10-29,1,3,DB,2024-04-30 13:51:08.897597,True,1.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
527,4,9,2,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,506,4,2016-10-27,2016-10-29,2016-10-28,1,2,DB,2024-04-30 13:51:08.897597,False,,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
534,2,9,2,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1406,4,2016-10-29,2016-10-30,2016-10-31,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
539,1,9,2,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1144,4,2016-11-02,2016-11-04,2016-11-03,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
542,2,9,1,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
547,2,9,1,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,20,4,2016-11-09,2016-11-11,2016-11-10,3,8,DB,2024-04-30 13:51:08.897597,False,,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
557,1,9,2,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1248,4,2016-11-14,2016-11-17,2016-11-15,2,6,DB,2024-04-30 13:51:08.897597,False,,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
558,3,9,1,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1443,4,2016-11-15,2016-11-16,2016-11-17,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
565,3,9,1,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,894,4,2016-11-21,2016-11-22,2016-11-22,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
567,1,9,1,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1430,4,2016-11-22,2016-11-23,2016-11-23,1,2,DB,2024-04-30 13:51:08.897597,False,0.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
571,2,9,1,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,5,4,2016-11-24,2016-11-25,2016-11-27,1,2,DB,2024-04-30 13:51:08.897597,True,2.0,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
576,1,9,1,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1272,4,2016-11-27,2016-11-30,2016-11-28,1,3,DB,2024-04-30 13:51:08.897597,False,,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
580,4,9,2,2999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,581,4,2016-11-30,2016-12-02,2016-12-02,1,3,DB,2024-04-30 13:51:08.897597,False,0.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
596,3,9,1,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,952,4,2016-12-08,2016-12-09,2016-12-09,1,3,DB,2024-04-30 13:51:08.897597,False,0.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
599,1,9,2,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,DB,2024-04-30 13:51:08.897597,True,2.0,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
604,2,9,2,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,DB,2024-04-30 13:51:08.897597,False,,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
613,1,9,2,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
622,1,9,2,2999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,DB,2024-04-30 13:51:08.897597,False,,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
627,2,9,2,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1119,4,2016-12-25,2016-12-26,2016-12-28,2,6,DB,2024-04-30 13:51:08.897597,True,2.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
637,1,9,1,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
644,1,9,1,2999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,DB,2024-04-30 13:51:08.897597,False,,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
654,1,9,1,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,DB,2024-04-30 13:51:08.897597,True,2.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
658,3,9,1,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
749,1,9,1,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,DB,2024-04-30 13:51:08.897597,False,,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
807,4,9,2,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,DB,2024-04-30 13:51:08.897597,True,1.0,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
841,2,9,1,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,DB,2024-04-30 13:51:08.897597,False,,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
892,2,9,2,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
949,1,9,2,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,867,4,2017-06-16,2017-06-18,2017-06-17,1,3,DB,2024-04-30 13:51:08.897597,False,,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
980,2,9,1,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,328,4,2017-06-26,2017-06-28,2017-06-27,3,9,DB,2024-04-30 13:51:08.897597,False,,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
991,1,9,2,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,751,4,2017-07-06,2017-07-07,2017-07-09,1,2,DB,2024-04-30 13:51:08.897597,True,2.0,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
1038,2,9,1,2999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1281,4,2017-07-31,2017-08-01,2017-08-03,2,7,DB,2024-04-30 13:51:08.897597,True,2.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
1049,1,9,1,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,DB,2024-04-30 13:51:08.897597,False,,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
1067,2,9,2,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,225,4,2017-08-17,2017-08-19,2017-08-19,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
1100,2,9,2,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1392,4,2017-08-28,2017-08-29,2017-08-29,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
1112,5,9,2,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,798,4,2017-09-05,2017-09-08,2017-09-07,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
1122,1,9,2,2999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1132,4,2017-09-12,2017-09-14,2017-09-14,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
1160,2,9,1,2999.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1262,4,2017-10-01,2017-10-02,2017-10-04,1,2,DB,2024-04-30 13:51:08.897597,True,2.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
1175,5,9,1,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,292,4,2017-10-09,2017-10-11,2017-10-12,2,6,DB,2024-04-30 13:51:08.897597,True,1.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
1197,3,9,2,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,269,4,2017-10-21,2017-10-23,2017-10-23,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
1214,1,9,2,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,783,4,2017-10-28,2017-10-29,2017-10-29,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
1277,3,9,2,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,227,4,2017-12-01,2017-12-04,2017-12-02,2,6,DB,2024-04-30 13:51:08.897597,False,,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
1279,1,9,2,2999.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,1014,4,2017-12-01,2017-12-04,2017-12-03,2,6,DB,2024-04-30 13:51:08.897597,False,,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
1305,2,9,1,2999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,257,4,2017-12-17,2017-12-19,2017-12-18,2,7,DB,2024-04-30 13:51:08.897597,False,,True,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
1306,5,9,2,2999.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,28,4,2017-12-20,2017-12-21,2017-12-22,2,6,DB,2024-04-30 13:51:08.897597,True,1.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
1411,1,9,1,2999.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,143758.02080499998,109,4,2018-03-01,2018-03-02,2018-03-02,1,2,DB,2024-04-30 13:51:08.897597,False,0.0,False,Trek Conduit+ - 2016,9,5,2016,2999.99,DL,2024-04-28 17:57:15.953684
22,1,15,2,529.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,1035,4,2016-01-16,2016-01-18,2016-01-17,1,2,DB,2024-04-30 13:51:08.897597,False,,True,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
39,4,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,1296,4,2016-01-25,2016-01-26,2016-01-26,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
47,2,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,1234,4,2016-01-29,2016-01-30,2016-01-31,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,True,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
55,3,15,2,529.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,1173,4,2016-02-04,2016-02-07,2016-02-06,2,6,DB,2024-04-30 13:51:08.897597,False,,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
60,3,15,1,529.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,151,4,2016-02-06,2016-02-08,2016-02-07,1,3,DB,2024-04-30 13:51:08.897597,False,,True,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
61,2,15,2,529.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,277,4,2016-02-06,2016-02-09,2016-02-09,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
75,3,15,1,529.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,587,4,2016-02-14,2016-02-15,2016-02-17,2,6,DB,2024-04-30 13:51:08.897597,True,2.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
84,2,15,2,529.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,317,4,2016-02-20,2016-02-22,2016-02-21,2,7,DB,2024-04-30 13:51:08.897597,False,,True,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
86,4,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,276,4,2016-02-21,2016-02-22,2016-02-23,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
91,3,15,2,529.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,648,4,2016-02-25,2016-02-27,2016-02-28,1,2,DB,2024-04-30 13:51:08.897597,True,1.0,True,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
102,1,15,1,529.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,336,4,2016-03-02,2016-03-05,2016-03-03,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
103,4,15,2,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,991,4,2016-03-03,2016-03-06,2016-03-05,1,2,DB,2024-04-30 13:51:08.897597,False,,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
140,1,15,1,529.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,1264,4,2016-03-23,2016-03-26,2016-03-26,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
153,3,15,2,529.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,498,4,2016-03-30,2016-04-02,2016-04-01,2,6,DB,2024-04-30 13:51:08.897597,False,,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
160,2,15,2,529.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,205,4,2016-04-04,2016-04-06,2016-04-06,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
181,3,15,2,529.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,459,4,2016-04-18,2016-04-20,2016-04-20,1,3,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
190,2,15,1,529.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,98,4,2016-04-23,2016-04-25,2016-04-25,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,True,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
202,3,15,2,529.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,600,4,2016-05-03,2016-05-05,2016-05-04,1,2,DB,2024-04-30 13:51:08.897597,False,,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
223,5,15,1,529.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,1368,4,2016-05-15,2016-05-16,2016-05-17,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
227,2,15,2,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,489,4,2016-05-17,2016-05-18,2016-05-20,2,7,DB,2024-04-30 13:51:08.897597,True,2.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
233,4,15,2,529.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,737,4,2016-05-21,2016-05-22,2016-05-24,2,6,DB,2024-04-30 13:51:08.897597,True,2.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
237,1,15,1,529.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,1351,4,2016-05-25,2016-05-26,2016-05-27,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
257,4,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,1314,4,2016-06-05,2016-06-06,2016-06-08,1,3,DB,2024-04-30 13:51:08.897597,True,2.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
270,2,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,879,4,2016-06-12,2016-06-15,2016-06-13,2,7,DB,2024-04-30 13:51:08.897597,False,,True,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
307,1,15,2,529.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,695,4,2016-07-09,2016-07-11,2016-07-11,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,True,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
317,3,15,1,529.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,795,4,2016-07-17,2016-07-20,2016-07-19,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
319,3,15,2,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,941,4,2016-07-18,2016-07-21,2016-07-21,2,6,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
339,2,15,2,529.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,1110,4,2016-07-28,2016-07-31,2016-07-29,2,7,DB,2024-04-30 13:51:08.897597,False,,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
346,4,15,1,529.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,584,4,2016-08-01,2016-08-03,2016-08-02,3,9,DB,2024-04-30 13:51:08.897597,False,,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
348,2,15,2,529.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,907,4,2016-08-02,2016-08-05,2016-08-04,3,9,DB,2024-04-30 13:51:08.897597,False,,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
359,1,15,2,529.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,441,4,2016-08-07,2016-08-10,2016-08-10,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
363,3,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,834,4,2016-08-11,2016-08-12,2016-08-13,3,8,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
384,4,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,410,4,2016-08-20,2016-08-22,2016-08-23,2,7,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
389,2,15,2,529.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,53,4,2016-08-22,2016-08-24,2016-08-25,1,3,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
409,1,15,1,529.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,416,4,2016-09-01,2016-09-04,2016-09-04,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,True,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
420,2,15,2,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,72,4,2016-09-05,2016-09-06,2016-09-07,1,3,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
427,2,15,2,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,434,4,2016-09-09,2016-09-10,2016-09-11,1,2,DB,2024-04-30 13:51:08.897597,True,1.0,True,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
441,2,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,704,4,2016-09-18,2016-09-19,2016-09-19,1,2,DB,2024-04-30 13:51:08.897597,False,0.0,True,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
444,2,15,2,529.99,0.07,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,30,4,2016-09-19,2016-09-20,2016-09-21,1,2,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
466,4,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,1440,4,2016-09-28,2016-09-29,2016-10-01,2,7,DB,2024-04-30 13:51:08.897597,True,2.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
469,3,15,2,529.99,0.2,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,1089,4,2016-09-29,2016-10-02,2016-10-02,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,True,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
472,1,15,1,529.99,0.1,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,468,4,2016-09-30,2016-10-01,2016-10-01,2,7,DB,2024-04-30 13:51:08.897597,False,0.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
480,2,15,1,529.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,686,4,2016-10-04,2016-10-07,2016-10-05,1,3,DB,2024-04-30 13:51:08.897597,False,,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
491,3,15,2,529.99,0.05,DB,2024-04-30 13:51:09.215030,47.9195,25396.855805,1048,4,2016-10-08,2016-10-10,2016-10-11,1,2,DB,2024-04-30 13:51:08.897597,True,1.0,False,Electra Moto 1 - 2016,1,3,2016,529.99,DL,2024-04-28 17:57:15.953684
